,Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
4366,FDN51,OUT013,3975.288079754478
4367,FDK20,OUT035,1958.66959089691
4368,FDD40,OUT018,2943.9753758595807
4369,DRI25,OUT018,896.4526129763708
4370,FDH56,OUT017,1923.878906742379
4371,FDI36,OUT027,5072.780261736647
4372,DRH11,OUT018,900.2807346865095
4373,NCV18,OUT017,1280.174760956351
4374,DRI01,OUT049,2888.655266214519
4375,DRE48,OUT049,3233.587883429809
4376,FDS51,OUT035,1124.842913028816
4377,FDM38,OUT017,845.8692327429403
4378,FDB60,OUT027,5072.780261736647
4379,FDY58,OUT035,3845.095506632654
4380,FDY22,OUT045,2184.929325811167
4381,FDF11,OUT027,5620.117210538592
4382,FDZ51,OUT035,1647.2527988322213
4383,FDQ45,OUT017,3206.4909620588915
4384,FDF17,OUT035,3330.466999772789
4385,NCF31,OUT027,4000.986974018275
4386,FDA37,OUT013,2057.2293198343523
4387,FDO51,OUT046,760.5596215754531
4388,FDF34,OUT013,3228.6007455121844
4389,FDD57,OUT018,1343.286147530384
4390,FDO37,OUT046,3826.589706917145
4391,FDR49,OUT049,830.5224899752077
4392,FDS39,OUT049,2259.6273072820395
4393,FDI48,OUT027,1484.2172098525302
4394,DRM35,OUT049,3007.67963284211
4395,FDV57,OUT035,3192.8563012471795
4396,FDZ55,OUT013,2538.1499316559066
4397,FDI28,OUT035,1264.8280181886182
4398,FDS21,OUT045,1096.1377637493435
4399,FDT34,OUT013,1738.6447133779814
4400,DRI25,OUT035,844.3645251701903
4401,FDT47,OUT010,251.6254450461497
4402,DRH39,OUT045,1185.0353436571781
4403,NCD54,OUT045,2182.4588741358048
4404,FDU16,OUT027,2149.4035339927573
4405,NCW29,OUT045,2037.5345690251133
4406,FDV25,OUT027,5577.225410993766
4407,FDM56,OUT035,1746.1023029709686
4408,FDZ04,OUT027,1994.4900410738176
4409,FDG59,OUT019,71.08046317065282
4410,FDI56,OUT045,1381.4284415674001
4411,FDS33,OUT035,1425.7779725641226
4412,FDC23,OUT049,2896.093580665539
4413,FDT11,OUT049,3259.190571392245
4414,FDG17,OUT045,3779.059404791408
4415,FDZ44,OUT045,1856.4332906309069
4416,FDJ52,OUT013,2530.0555542475736
4417,DRI23,OUT046,2535.228641256818
4418,DRE15,OUT010,139.27330008413264
4419,NCF07,OUT013,1639.7952092392343
4420,NCR29,OUT049,980.5388768277237
4421,FDE44,OUT019,90.31347857077526
4422,FDT23,OUT035,1272.2663326396378
4423,NCG06,OUT017,3982.745669347465
4424,NCU41,OUT010,513.4399930906943
4425,FDH46,OUT017,1659.4460675423459
4426,FDV31,OUT013,2995.254180473466
4427,NCT41,OUT027,4000.986974018275
4428,FDE22,OUT027,4040.3254748449845
4429,FDC26,OUT045,1676.186235184134
4430,DRF51,OUT017,745.2128788077205
4431,NCY53,OUT019,287.1917118777503
4432,FDY21,OUT017,3236.058335105171
4433,FDL27,OUT013,1149.0466952813526
4434,FDZ34,OUT049,3288.7579444385246
4435,NCF43,OUT010,361.72680631615276
4436,FDC21,OUT035,1746.1023029709686
4437,FDL26,OUT013,2498.285018621867
4438,FDT25,OUT010,317.87370609093637
4439,NCR30,OUT046,1159.0829973752434
4440,DRL23,OUT019,272.4110694616495
4441,NCR05,OUT049,3233.587883429809
4442,NCE19,OUT018,741.3213258102239
4443,FDY07,OUT035,747.6833304830827
4444,FDB10,OUT017,3845.095506632654
4445,FDP57,OUT013,1642.2656609145965
4446,FDU48,OUT019,317.2881658683141
4447,FDH48,OUT035,1264.8280181886182
4448,FDO33,OUT035,1923.878906742379
4449,NCU29,OUT045,2355.189623649118
4450,FDW35,OUT046,752.65119325874
4451,FDH05,OUT010,728.423175681897
4452,FDP26,OUT049,1647.2527988322213
4453,DRG27,OUT035,745.2128788077205
4454,FDQ33,OUT046,2508.2130598902163
4455,FDH20,OUT010,250.78352977724217
4456,FDV14,OUT046,1436.680788968748
4457,DRD01,OUT046,943.4841850549685
4458,NCI17,OUT049,1559.549847808727
4459,FDF39,OUT010,756.7718039196245
4460,FDX37,OUT046,1647.2527988322213
4461,NCX17,OUT035,3842.6250549572924
4462,FDN03,OUT013,3975.288079754478
4463,NCS41,OUT010,517.1853513911526
4464,FDH34,OUT045,3099.9033085973215
4465,NCX53,OUT018,2012.5174987241733
4466,FDY31,OUT046,2440.4524342036852
4467,FDD20,OUT017,2067.157361102702
4468,FDE51,OUT045,790.9165093374418
4469,FDV27,OUT046,1264.8280181886182
4470,FDF16,OUT035,2515.465425249616
4471,FDZ02,OUT049,1569.272664843489
4472,NCK05,OUT045,1093.6673120739813
4473,FDM12,OUT027,5072.780261736647
4474,NCA05,OUT018,2268.3556166917506
4475,FDX33,OUT045,2444.7938099515504
4476,FDM25,OUT049,3007.67963284211
4477,FDE41,OUT018,1112.6225801388537
4478,FDW14,OUT045,1340.515162009555
4479,NCD30,OUT046,1559.549847808727
4480,FDB23,OUT010,725.887528264662
4481,FDF45,OUT046,1127.3133647041782
4482,FDW20,OUT017,2067.157361102702
4483,FDF47,OUT045,3524.0343766908586
4484,NCR05,OUT019,581.9283024570786
4485,DRB01,OUT046,3275.6957042545346
4486,FDE36,OUT013,2584.826849765828
4487,FDU56,OUT049,3206.4909620588915
4488,FDB23,OUT049,3805.0314835957374
4489,FDN48,OUT049,1525.1669337467426
4490,FDS43,OUT013,3228.6007455121844
4491,NCN05,OUT013,3196.562920790542
4492,NCL53,OUT049,3009.964135425853
4493,FDL56,OUT046,1267.2984698639807
4494,FDH17,OUT018,1348.6111694399924
4495,FDP37,OUT046,2072.125223878359
4496,FDG09,OUT019,496.41634260714636
4497,FDA55,OUT045,3542.540176406368
4498,FDX31,OUT049,3845.095506632654
4499,FDJ41,OUT045,3895.331961639521
4500,DRC24,OUT045,2438.296992103382
4501,FDQ21,OUT035,2067.157361102702
4502,NCT54,OUT045,1457.7213176352702
4503,FDH08,OUT049,3845.095506632654
4504,FDY38,OUT018,3439.834701462761
4505,DRM11,OUT010,740.1336700141555
4506,FDG32,OUT049,3671.3658973983156
4507,NCH18,OUT046,3866.473112499352
4508,FDI20,OUT035,3441.6722567936818
4509,FDA33,OUT018,2195.2699690956106
4510,FDN45,OUT013,3663.9083078053286
4511,FDT45,OUT010,47.49621569116471
4512,FDR32,OUT035,3909.7664318963098
4513,FDA48,OUT017,3668.8954457229534
4514,FDN23,OUT017,2272.6895474660296
4515,NCR18,OUT035,745.2128788077205
4516,FDD45,OUT046,1562.0202994840893
4517,FDI22,OUT018,3106.0845913799353
4518,FDT09,OUT013,2099.9930472189612
4519,DRC24,OUT027,4000.986974018275
4520,FDT39,OUT046,2521.089350982587
4521,FDX28,OUT045,1595.1539254884815
4522,FDA50,OUT018,1348.6111694399924
4523,FDT33,OUT027,4402.7905066496
4524,FDQ60,OUT049,1971.5458819892806
4525,NCM19,OUT018,1540.1314873778908
4526,FDF40,OUT046,3982.745669347465
4527,NCI30,OUT035,3866.473112499352
4528,FDK34,OUT049,3845.095506632654
4529,FDA38,OUT027,5817.7626067164265
4530,FDT02,OUT045,751.3688883939294
4531,FDC11,OUT017,1390.236647694873
4532,FDD08,OUT046,747.6833304830827
4533,NCS29,OUT046,3982.745669347465
4534,DRI03,OUT010,485.4984087869432
4535,FDK48,OUT035,1150.8803591413691
4536,FDM52,OUT049,2505.742608214854
4537,FDP49,OUT035,1036.1409793983087
4538,DRA24,OUT046,2527.7903268057985
4539,NCJ43,OUT049,2904.002008982252
4540,FDE11,OUT045,3104.8711713729786
4541,FDP01,OUT049,2513.1809226658734
4542,FDQ59,OUT018,1120.0608945898732
4543,FDA43,OUT019,496.41634260714636
4544,FDL14,OUT017,2505.742608214854
4545,FDV50,OUT010,334.09950597775196
4546,FDT01,OUT027,5347.531770389132
4547,NCC42,OUT035,2104.980185136586
4548,FDO28,OUT046,1936.7551978347497
4549,FDD32,OUT019,185.54201167449878
4550,FDV45,OUT035,3206.4909620588915
4551,NCW17,OUT019,315.11909242209504
4552,NCJ17,OUT027,2149.4035339927573
4553,NCF18,OUT049,3233.587883429809
4554,FDP01,OUT045,2445.735306554401
4555,FDH24,OUT045,2442.323358276188
4556,FDI38,OUT027,5306.21682509594
4557,FDX03,OUT035,745.2128788077205
4558,FDY28,OUT046,3481.3096259430454
4559,FDN34,OUT018,2527.0503218501603
4560,FDJ02,OUT045,2438.296992103382
4561,FDW40,OUT019,317.2881658683141
4562,FDX03,OUT017,745.2128788077205
4563,FDE17,OUT027,4000.986974018275
4564,FDT58,OUT046,2693.444382749019
4565,FDI38,OUT013,3393.5645312667857
4566,FDW22,OUT035,3671.3658973983156
4567,FDS15,OUT027,2735.290096507852
4568,NCX06,OUT013,3196.562920790542
4569,DRK47,OUT035,3826.589706917145
4570,FDC23,OUT027,4685.294599443256
4571,FDM56,OUT010,265.1814030746823
4572,FDP21,OUT046,3278.1661559298973
4573,FDP58,OUT046,3621.54831853699
4574,FDA27,OUT019,737.5696898410895
4575,FDK41,OUT019,183.07155999913653
4576,NCH42,OUT046,3907.295980220948
4577,FDG29,OUT045,751.3688883939294
4578,FDW15,OUT018,2268.3556166917506
4579,FDD28,OUT018,944.41484148672
4580,FDQ37,OUT049,3241.0261978808285
4581,FDC23,OUT035,3007.67963284211
4582,FDV13,OUT035,1407.9607781210275
4583,FDK33,OUT046,3441.6722567936818
4584,FDO33,OUT013,1793.7752815653178
4585,FDN21,OUT017,2530.2607784811607
4586,NCW06,OUT027,5072.780261736647
4587,FDI38,OUT035,3401.0221208597727
4588,FDC21,OUT027,2752.580878743617
4589,NCS05,OUT046,2104.980185136586
4590,NCN53,OUT049,772.9886534315024
4591,FDV40,OUT010,121.01160644146557
4592,FDG60,OUT017,3842.6250549572924
4593,NCY30,OUT027,5043.212888690368
4594,FDM40,OUT045,2037.5345690251133
4595,NCO30,OUT046,3204.0205103835297
4596,FDK10,OUT046,3240.588047804876
4597,FDM36,OUT045,2803.188297684909
4598,FDN10,OUT013,1916.421317149392
4599,FDM46,OUT018,1318.6260505031617
4600,FDX50,OUT049,1743.631851295606
4601,FDP33,OUT045,3833.1314880512273
4602,FDO12,OUT045,3127.0002299682387
4603,FDC28,OUT013,1736.174261702619
4604,FDO31,OUT045,1215.199596520241
4605,FDX45,OUT035,2508.2130598902163
4606,FDV21,OUT049,2067.157361102702
4607,FDH04,OUT049,1540.5136765144755
4608,NCG54,OUT013,2780.326098108023
4609,FDO13,OUT046,2535.228641256818
4610,FDA09,OUT027,4687.628546814494
4611,FDC38,OUT017,2104.980185136586
4612,NCO42,OUT046,2249.904490247277
4613,FDL45,OUT049,2067.157361102702
4614,NCK31,OUT013,837.9488620357424
4615,FDM39,OUT017,3015.5880611588236
4616,FDC22,OUT010,507.134926255173
4617,FDF46,OUT046,1933.6017237771414
4618,FDQ37,OUT045,3134.438544419258
4619,FDH41,OUT010,601.5932865051855
4620,FDQ04,OUT046,760.5596215754531
4621,NCQ02,OUT027,5072.780261736647
4622,FDJ57,OUT027,5087.737096601174
4623,NCE07,OUT049,2104.980185136586
4624,FDE56,OUT013,1119.8557751111912
4625,FDI20,OUT049,3441.6722567936818
4626,FDK36,OUT018,730.0350905197365
4627,FDP08,OUT027,5090.071043972413
4628,FDF44,OUT017,2117.1734538467103
4629,NCU53,OUT017,2706.3206738413896
4630,FDF47,OUT035,3805.0314835957374
4631,FDS55,OUT010,397.2497945579976
4632,FDZ52,OUT010,270.5064249842908
4633,FDL04,OUT018,1436.3141204634867
4634,NCM26,OUT035,2513.1809226658734
4635,FDX43,OUT049,2805.6008821441055
4636,FDP52,OUT049,3842.6250549572924
4637,DRK49,OUT045,751.3688883939294
4638,FDE38,OUT013,2535.679479980544
4639,DRF13,OUT035,2249.904490247277
4640,FDK41,OUT010,139.27330008413264
4641,FDJ04,OUT027,3022.050748865695
4642,FDZ44,OUT018,1678.6964416343044
4643,FDS11,OUT013,3839.681714827476
4644,FDA55,OUT049,3823.537283311247
4645,NCW53,OUT046,3233.587883429809
4646,FDB49,OUT027,2638.911044044467
4647,FDD23,OUT017,3241.0261978808285
4648,NCV42,OUT045,1691.5329779518665
4649,NCZ29,OUT018,1827.2999179042356
4650,FDQ26,OUT013,1021.2450753543021
4651,FDV08,OUT017,757.4061475178448
4652,FDC53,OUT049,1647.2527988322213
4653,FDV58,OUT010,508.1149711810858
4654,NCP02,OUT019,115.57643302439055
4655,DRI37,OUT045,981.2124349146636
4656,FDQ12,OUT049,3842.6250549572924
4657,FDE33,OUT046,1267.2984698639807
4658,FDX27,OUT045,1492.1042316972546
4659,FDM22,OUT017,832.99294165057
4660,NCH30,OUT019,287.1917118777503
4661,FDC04,OUT017,3866.473112499352
4662,FDO38,OUT046,1264.8280181886182
4663,FDV52,OUT027,3022.050748865695
4664,FDB32,OUT013,1554.5627098911023
4665,FDV43,OUT018,692.9305699243098
4666,FDI24,OUT018,2744.8329744498487
4667,FDR40,OUT017,1264.8280181886182
4668,FDW02,OUT049,2140.2277626944074
4669,FDE44,OUT049,771.8842086588625
4670,FDL38,OUT046,1436.680788968748
4671,NCT54,OUT010,241.10425287088924
4672,DRJ39,OUT010,660.9009685931469
4673,FDW55,OUT049,3985.2161210228273
4674,DRF13,OUT019,343.2932616284172
4675,NCW17,OUT049,2104.980185136586
4676,FDP13,OUT035,745.2128788077205
4677,FDS08,OUT018,2643.268643131402
4678,NCP17,OUT035,1141.157542106607
4679,NCO53,OUT035,3204.0205103835297
4680,FDH19,OUT045,2803.188297684909
4681,FDJ04,OUT017,1921.4084550670168
4682,FDG10,OUT049,1046.5198593903842
4683,FDA40,OUT010,222.15282474860146
4684,FDI53,OUT045,2442.323358276188
4685,FDU09,OUT010,47.49621569116471
4686,FDK60,OUT045,1579.8071827207486
4687,FDR43,OUT017,747.6833304830827
4688,FDW22,OUT017,3621.54831853699
4689,DRP47,OUT010,740.7364558794773
4690,DRG48,OUT010,362.33819330685037
4691,FDA14,OUT035,2249.904490247277
4692,FDU49,OUT013,1400.5031885280405
4693,FDK28,OUT045,3895.331961639521
4694,FDT19,OUT046,2891.1257178898813
4695,NCQ42,OUT045,1997.241293315867
4696,FDD03,OUT045,3690.5404219856923
4697,NCM53,OUT013,1736.174261702619
4698,NCX53,OUT045,2037.5345690251133
4699,FDV14,OUT027,2149.4035339927573
4700,NCZ54,OUT017,2527.7903268057985
4701,FDB39,OUT013,973.0812872347367
4702,DRC24,OUT046,2505.742608214854
4703,FDY36,OUT013,1151.6254077822564
4704,FDN01,OUT035,3007.67963284211
4705,DRH25,OUT046,844.3645251701903
4706,FDV08,OUT046,757.4061475178448
4707,NCP53,OUT049,3842.6250549572924
4708,FDU52,OUT010,401.7186809257787
4709,NCI42,OUT045,3294.4344673982027
4710,FDZ14,OUT035,1956.1991392215477
4711,FDF11,OUT046,3850.4377644592046
4712,FDQ13,OUT018,1112.6225801388537
4713,FDO32,OUT010,26.641432400466783
4714,DRJ37,OUT018,2268.3556166917506
4715,FDY43,OUT046,2790.2541393763727
4716,NCT41,OUT017,2505.742608214854
4717,NCV17,OUT045,2037.5345690251133
4718,FDM04,OUT027,1538.672099622543
4719,DRB48,OUT018,674.0547136581386
4720,FDM24,OUT013,2513.6317613896
4721,FDT37,OUT049,3982.745669347465
4722,NCO05,OUT010,256.96468722867803
4723,FDL13,OUT046,3826.589706917145
4724,FDL15,OUT017,2505.742608214854
4725,FDB11,OUT018,3303.00072021285
4726,FDL14,OUT019,383.28513623804315
4727,FDY10,OUT019,304.61378300347565
4728,FDJ40,OUT049,1743.631851295606
4729,NCW18,OUT046,3842.6250549572924
4730,NCY06,OUT013,2097.5225955435985
4731,DRE13,OUT018,1127.9693229065865
4732,FDA26,OUT045,3444.558329745684
4733,NCE19,OUT010,45.98087517785234
4734,FDE33,OUT035,1267.2984698639807
4735,DRL59,OUT027,1553.62893448707
4736,FDY07,OUT046,771.8842086588625
4737,FDF57,OUT018,2527.0503218501603
4738,FDM58,OUT035,1746.1023029709686
4739,FDP26,OUT027,2638.911044044467
4740,FDY32,OUT046,2530.2607784811607
4741,FDD51,OUT010,31.355067319377667
4742,FDU22,OUT018,1678.6964416343044
4743,FDZ49,OUT018,3319.036068252997
4744,NCI42,OUT017,3401.0221208597727
4745,FDT04,OUT027,1398.9075986850428
4746,NCU41,OUT045,3127.0002299682387
4747,FDS56,OUT045,3897.8024133148833
4748,NCN42,OUT017,2422.63523976059
4749,FDK34,OUT046,3845.095506632654
4750,FDB03,OUT017,3866.473112499352
4751,DRJ25,OUT035,791.4704386345561
4752,FDT25,OUT027,3274.281627086396
4753,FDN20,OUT013,2782.7965497833857
4754,FDP09,OUT013,3434.2146672006947
4755,FDM20,OUT019,735.5395708207839
4756,NCG55,OUT046,1921.4084550670168
4757,NCP14,OUT045,1579.8071827207486
4758,NCH06,OUT046,3866.473112499352
4759,FDV52,OUT013,1913.9508654740296
4760,NCL07,OUT035,752.65119325874
4761,DRJ11,OUT027,5087.737096601174
4762,DRO59,OUT013,1159.0637222332757
4763,FDW15,OUT010,388.5691360891649
4764,NCQ30,OUT035,1956.1991392215477
4765,NCN54,OUT019,170.72450157916887
4766,FDY01,OUT027,3022.050748865695
4767,FDX39,OUT035,3439.2018051183195
4768,FDH53,OUT027,2149.4035339927573
4769,FDA57,OUT035,747.6833304830827
4770,NCC07,OUT010,270.5064249842908
4771,FDU28,OUT013,3226.1302938368217
4772,FDK36,OUT010,32.21120286120504
4773,FDR36,OUT018,689.4014564258714
4774,NCQ17,OUT035,2505.742608214854
4775,FDS28,OUT019,100.11894349295608
4776,FDE08,OUT045,2440.767443778744
4777,FDU22,OUT046,1923.878906742379
4778,FDG41,OUT045,1676.186235184134
4779,FDO31,OUT010,134.55966516522176
4780,FDM21,OUT019,740.0401415164517
4781,FDU40,OUT017,3233.587883429809
4782,FDV36,OUT018,1827.2999179042356
4783,FDT10,OUT027,1838.1700488923498
4784,FDX38,OUT045,775.5697665697091
4785,NCU30,OUT027,4023.034692609219
4786,NCV06,OUT049,3233.587883429809
4787,FDT16,OUT035,3982.745669347465
4788,NCP41,OUT027,2735.290096507852
4789,FDZ56,OUT017,2790.2541393763727
4790,FDC22,OUT035,3278.1661559298973
4791,FDU10,OUT035,747.6833304830827
4792,FDS46,OUT045,1856.4332906309069
4793,FDO08,OUT049,2693.444382749019
4794,NCV42,OUT018,1548.0399156946041
4795,FDP33,OUT035,3985.2161210228273
4796,FDJ12,OUT046,3401.0221208597727
4797,FDH04,OUT045,1355.861904777288
4798,NCU54,OUT013,3431.7442155253325
4799,FDO36,OUT010,513.4948207991092
4800,FDT37,OUT027,5930.5730196239
4801,FDD14,OUT010,513.4399930906943
4802,FDA16,OUT013,3659.3520238263372
4803,NCS42,OUT019,252.62757290536592
4804,FDP10,OUT019,267.4432066859922
4805,FDQ28,OUT049,2505.742608214854
4806,FDK57,OUT010,312.65919899514097
4807,FDK02,OUT013,1913.9508654740296
4808,FDW47,OUT018,1726.2504621494634
4809,NCC42,OUT018,1867.593193613482
4810,FDQ37,OUT018,2951.4136903106
4811,FDL40,OUT046,1559.549847808727
4812,DRE13,OUT010,215.7616378624641
4813,FDQ34,OUT027,2656.201826280232
4814,NCB54,OUT046,2104.980185136586
4815,FDS48,OUT049,2505.742608214854
4816,FDO15,OUT045,1093.6673120739813
4817,NCT30,OUT013,769.4018145930154
4818,FDU49,OUT027,2149.4035339927573
4819,FDE21,OUT046,1923.878906742379
4820,FDS49,OUT019,183.07155999913653
4821,FDT38,OUT027,2149.4035339927573
4822,FDZ01,OUT045,1579.8071827207486
4823,FDC41,OUT035,1232.5255736898039
4824,DRG13,OUT010,405.745047098585
4825,NCZ42,OUT018,3439.834701462761
4826,NCM07,OUT045,1204.8207165281651
4827,NCV17,OUT018,1867.593193613482
4828,DRK39,OUT035,1274.5508352233805
4829,FDS37,OUT018,1684.021463543913
4830,FDV12,OUT019,264.97275501062995
4831,NCG19,OUT018,3439.834701462761
4832,FDS51,OUT013,1133.69995251362
4833,NCO14,OUT046,745.2128788077205
4834,FDC38,OUT046,2104.980185136586
4835,FDN15,OUT046,2104.980185136586
4836,NCH42,OUT013,3899.8383906279605
4837,FDQ22,OUT046,747.6833304830827
4838,FDC05,OUT013,3226.1302938368217
4839,FDZ31,OUT013,3228.6007455121844
4840,DRJ23,OUT049,3241.0261978808285
4841,FDC52,OUT035,2505.742608214854
4842,DRD12,OUT010,221.08394733311138
4843,FDV55,OUT017,2252.3749419226397
4844,FDD32,OUT046,1267.2984698639807
4845,FDR01,OUT049,3497.901237202753
4846,FDY08,OUT019,319.75861754367634
4847,FDQ45,OUT045,3099.9033085973215
4848,DRN11,OUT027,3600.8328599852057
4849,NCS05,OUT018,1867.593193613482
4850,FDY32,OUT035,2530.2607784811607
4851,NCD31,OUT045,2442.323358276188
4852,NCE06,OUT049,2543.1370695735313
4853,NCP14,OUT046,1647.2527988322213
4854,NCF18,OUT019,493.9458909317841
4855,FDF14,OUT018,2268.3556166917506
4856,FDB22,OUT017,2508.2130598902163
4857,NCH54,OUT049,2527.7903268057985
4858,FDU27,OUT035,791.4704386345561
4859,FDS58,OUT027,4040.3254748449845
4860,NCU29,OUT035,2249.904490247277
4861,FDJ57,OUT013,3275.6764291125673
4862,FDL56,OUT049,1267.2984698639807
4863,FDH60,OUT035,3233.587883429809
4864,FDN24,OUT018,741.3213258102239
4865,FDD02,OUT017,1956.1991392215477
4866,FDP15,OUT017,3982.745669347465
4867,FDB28,OUT027,5072.780261736647
4868,DRC49,OUT045,2182.4588741358048
4869,NCG30,OUT018,1827.2999179042356
4870,FDJ14,OUT049,1264.8280181886182
4871,FDL52,OUT045,766.715631161662
4872,NCG19,OUT027,5793.914549174367
4873,NCN41,OUT035,2064.6869094273397
4874,FDW22,OUT013,3663.9083078053286
4875,FDI02,OUT013,1736.174261702619
4876,FDV51,OUT045,2442.323358276188
4877,FDV48,OUT046,1264.8280181886182
4878,NCL17,OUT019,317.2881658683141
4879,FDP46,OUT045,1371.705624532638
4880,FDU10,OUT045,753.8393400692917
4881,FDT37,OUT010,756.7718039196245
4882,FDI27,OUT035,769.4137569835002
4883,FDN51,OUT046,3982.745669347465
4884,FDW07,OUT035,1385.268784919216
4885,FDN45,OUT049,3671.3658973983156
4886,DRN37,OUT027,4256.331820184363
4887,DRF48,OUT049,3281.3196299875053
4888,FDP38,OUT019,96.07244676140772
4889,NCX18,OUT027,5072.780261736647
4890,FDK45,OUT018,1691.4597779949324
4891,FDZ37,OUT049,1264.8280181886182
4892,FDS50,OUT018,3319.036068252997
4893,NCR54,OUT018,2943.9753758595807
4894,NCS17,OUT035,1559.549847808727
4895,FDV31,OUT046,3002.711770066453
4896,DRE27,OUT017,1559.549847808727
4897,FDN60,OUT013,2520.3327372128115
4898,FDK26,OUT013,3244.294667348239
4899,FDX37,OUT018,1436.3141204634867
4900,FDW31,OUT046,3236.058335105171
4901,FDX26,OUT018,2914.408002813301
4902,DRL49,OUT019,343.2932616284172
4903,FDU49,OUT017,1264.8280181886182
4904,FDY58,OUT046,3845.095506632654
4905,FDN03,OUT045,3830.6610363758655
4906,NCV06,OUT010,513.4399930906943
4907,FDH53,OUT045,1197.3824020771458
4908,FDG31,OUT018,1008.9074901356885
4909,NCC06,OUT045,2037.5345690251133
4910,FDS13,OUT049,4047.4165946111207
4911,FDP16,OUT035,3866.473112499352
4912,FDA35,OUT013,1948.7415496285607
4913,DRP47,OUT018,3528.1762093766456
4914,FDY28,OUT010,600.6132415792727
4915,FDY20,OUT035,1527.6373854221051
4916,NCH30,OUT017,1743.631851295606
4917,NCR29,OUT019,115.57643302439055
4918,NCP05,OUT013,2498.285018621867
4919,NCF30,OUT019,315.11909242209504
4920,FDA08,OUT035,2530.2607784811607
4921,FDN51,OUT027,5930.5730196239
4922,FDH12,OUT046,1743.631851295606
4923,FDY39,OUT017,3300.89962672651
4924,NCO53,OUT045,3097.4328569219592
4925,FDB40,OUT046,2249.904490247277
4926,FDH02,OUT049,1446.4036060035103
4927,FDY11,OUT027,1994.4900410738176
4928,FDQ09,OUT019,289.6621635531126
4929,FDP16,OUT013,3859.015522906365
4930,NCF55,OUT018,689.4014564258714
4931,FDY09,OUT027,4687.628546814494
4932,FDY39,OUT045,3194.3119732649398
4933,NCU53,OUT049,2543.1370695735313
4934,NCT41,OUT049,2505.742608214854
4935,FDJ45,OUT046,752.65119325874
4936,FDR28,OUT013,2520.3327372128115
4937,FDN08,OUT013,1916.421317149392
4938,FDJ07,OUT049,1931.131272101779
4939,FDZ09,OUT027,4040.3254748449845
4940,FDQ14,OUT017,2505.742608214854
4941,FDY12,OUT027,1484.2172098525302
4942,FDK57,OUT046,1958.66959089691
4943,FDD20,OUT049,2067.157361102702
4944,FDS36,OUT018,1532.6931729268713
4945,FDI40,OUT049,1647.2527988322213
4946,FDJ40,OUT045,1676.186235184134
4947,FDE08,OUT013,2417.6481018429654
4948,DRK01,OUT013,1552.09225821574
4949,FDC58,OUT049,747.6833304830827
4950,FDE50,OUT046,3233.587883429809
4951,FDX48,OUT035,2505.742608214854
4952,DRM35,OUT018,2752.2712889008685
4953,FDG41,OUT013,1736.174261702619
4954,FDB52,OUT046,3982.745669347465
4955,FDV19,OUT045,2444.7938099515504
4956,DRG48,OUT017,2265.25123301501
4957,FDI26,OUT013,3112.843352302486
4958,FDU11,OUT019,308.6149954234925
4959,FDF59,OUT019,322.5574068731146
4960,FDR07,OUT049,1649.7232505075835
4961,NCE06,OUT017,2543.1370695735313
4962,FDE10,OUT046,2122.797379579681
4963,NCO55,OUT046,1751.0701657466257
4964,FDZ13,OUT013,830.5105475847229
4965,FDT50,OUT017,1662.5995415999541
4966,FDH12,OUT010,256.10855168685066
4967,FDD21,OUT045,1856.4332906309069
4968,NCM05,OUT013,4039.9590050181337
4969,FDK04,OUT013,1078.9301208994136
4970,FDN33,OUT017,1577.367042251822
4971,NCM18,OUT010,132.46702223172224
4972,DRC25,OUT049,1280.174760956351
4973,FDT47,OUT017,1594.7639368835285
4974,FDD45,OUT027,2518.2856434550094
4975,NCD07,OUT018,1684.021463543913
4976,NCY54,OUT010,462.6187702357397
4977,FDL12,OUT049,1124.842913028816
4978,FDL02,OUT017,1647.2527988322213
4979,FDC60,OUT035,1464.45656359253
4980,FDR37,OUT017,3112.39251357876
4981,FDY16,OUT017,3204.0205103835297
4982,FDU26,OUT045,1888.7535231100753
4983,FDN24,OUT013,836.9069355772033
4984,FDH44,OUT013,2500.7554702972293
4985,FDE23,OUT010,38.79338177039699
4986,FDW60,OUT017,3015.5880611588236
4987,FDQ55,OUT049,1923.878906742379
4988,FDV32,OUT027,1951.8492159403067
4989,FDV03,OUT010,401.7186809257787
4990,FDY14,OUT010,756.7718039196245
4991,NCL55,OUT027,5756.775680988125
4992,DRF25,OUT017,745.2128788077205
4993,FDX03,OUT046,745.2128788077205
4994,FDF40,OUT045,3714.3884795277518
4995,FDX24,OUT010,243.76336958158663
4996,FDA25,OUT049,1647.2527988322213
4997,FDH21,OUT018,2279.820297315576
4998,FDB47,OUT010,596.268264595577
4999,FDT34,OUT019,267.4432066859922
5000,FDS39,OUT010,336.577846097877
5001,NCU05,OUT046,1264.8280181886182
5002,FDE02,OUT049,1525.1669337467426
5003,FDL25,OUT035,1542.3280652325243
5004,FDC50,OUT049,1525.1669337467426
5005,FDZ32,OUT049,1746.1023029709686
5006,FDV14,OUT045,1315.3527171323813
5007,FDR07,OUT045,1582.2776343961111
5008,FDB26,OUT049,844.3645251701903
5009,NCR50,OUT045,2438.296992103382
5010,FDP01,OUT018,2275.79393114277
5011,FDH57,OUT045,2040.0050207004758
5012,FDM60,OUT027,1398.9075986850428
5013,FDA45,OUT017,2891.1257178898813
5014,FDU55,OUT017,3985.2161210228273
5015,FDH40,OUT035,1264.8280181886182
